,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3,stimulant,depressant,Continent
255,Europe,Western and Central Europe,Poland,0.3,0.3,0.2,2019.0,15-64,ARQ,HHS,Cocaine,,,POL,0.3,,Europe
256,Europe,Western and Central Europe,Poland,1.4,1.4,1.5,2016.0,15-64,ARQ,HHS,Cocaine,,,POL,1.4,,Europe
257,Europe,Western and Central Europe,Poland,0.2,0.4,,2014.0,15-64,ARQ,HHS,Cocaine,,,POL,0.2,,Europe
258,Europe,Western and Central Europe,Poland,0.2,0.3,,2012.0,15-64,ARQ,HHS,Cocaine,,,POL,0.2,,Europe
259,Europe,Western and Central Europe,Poland,0.7,,,2010.0,15-64,ARQ,HHS,Cocaine,,,POL,0.7,,Europe
260,Europe,Western and Central Europe,Poland,0.2,,,2006.0,16-64,ARQ ,,Cocaine,,,POL,0.2,,Europe
261,Europe,Western and Central Europe,Portugal,0.2,0.3,0.1,2017.0,15-64,ARQ,HHS,Cocaine,,,PRT,0.2,,Europe
262,Europe,Western and Central Europe,Portugal,0.2,0.3,0.1,2012.0,15-64,ARQ,HHS,Cocaine,,,PRT,0.2,,Europe
263,Europe,Western and Central Europe,Portugal,0.6,,,2007.0,15-64,ARQ,HHS,Cocaine,,,PRT,0.6,,Europe
264,Europe,Western and Central Europe,Slovakia,0.1,0.3,,2019.0,15-64,ARQ,HHS,Cocaine,,,SVK,0.1,,Europe
265,Europe,Western and Central Europe,Slovakia,0.1,0.3,0.0,2015.0,15-64,ARQ,HHS,Cocaine,,,SVK,0.1,,Europe
266,Europe,Western and Central Europe,Slovakia,0.2,,,2010.0,15-64,EMCDDA,HHS,Cocaine,,,SVK,0.2,,Europe
267,Europe,Western and Central Europe,Slovakia,0.6,,,2006.0,15-64,ARQ,HHS,Cocaine,,,SVK,0.6,,Europe
268,Europe,Western and Central Europe,Slovenia,0.8,1.0,0.5,2018.0,15-64,EMCDDA,HHS,Cocaine,0.6,1.0,SVN,0.8,,Europe
269,Europe,Western and Central Europe,Slovenia,0.5,0.7,0.3,2012.0,15-64,ARQ,HHS,Cocaine,,,SVN,0.5,,Europe
270,Europe,Western and Central Europe,Slovenia,0.6,,,2008.0,15-64,ARQ,HHS,Cocaine,,,SVN,0.6,,Europe
271,Europe,Western and Central Europe,Slovenia,0.88,,,2007.0,15-64,ESPAD ,SS ,Cocaine,,,SVN,0.88,,Europe
272,Europe,Western and Central Europe,Spain,2.5,4.1,1.0,2020.0,15-64,ARQ,HHS,Cocaine,,,ESP,2.5,,Europe
273,Europe,Western and Central Europe,Spain,2.2,3.4,1.0,2017.0,15-64,EMCDDA,HHS,Cocaine,2.0,2.4,ESP,2.2,,Europe
274,Europe,Western and Central Europe,Spain,2.0,3.1,0.9,2015.0,15-64,ARQ,HHS,Cocaine,,,ESP,2.0,,Europe
275,Europe,Western and Central Europe,Spain,2.2,3.3,1.0,2013.0,15-64,ARQ,HHS,Cocaine,,,ESP,2.2,,Europe
276,Europe,Western and Central Europe,Spain,2.3,3.6,0.9,2011.0,15-64,ARQ,HHS,Cocaine,,,ESP,2.3,,Europe
277,Europe,Western and Central Europe,Spain,2.7,4.2,1.0,2009.0,15-64,ARQ ,HHS ,Cocaine,,,ESP,2.7,,Europe
278,Europe,Western and Central Europe,Sweden,1.2,,,2017.0,17-64,ARQ,HHS,Cocaine,,,SWE,1.2,,Europe
279,Europe,Western and Central Europe,Sweden,0.6,0.8,0.4,2013.0,15-64,EMCDDA,HHS,Cocaine,,,SWE,0.6,,Europe
280,Europe,Western and Central Europe,Sweden,0.5,,,2008.0,15-64,ARQ,HHS,Cocaine,,,SWE,0.5,,Europe
281,Europe,Western and Central Europe,Switzerland,0.81,,,2016.0,15-64,Government source,HHS,Cocaine,,,CHE,0.81,,Europe
282,Europe,Western and Central Europe,Switzerland,0.66,,,2015.0,15-64,ARQ,HHS,Cocaine,,,CHE,0.66,,Europe
283,Europe,Western and Central Europe,Switzerland,0.5,0.7,0.3,2014.0,15-64,ARQ,HHS,Cocaine,,,CHE,0.5,,Europe
284,Europe,Western and Central Europe,Switzerland,0.5,0.5,0.4,2013.0,15-64,ARQ,HHS,Cocaine,,,CHE,0.5,,Europe
285,Europe,Western and Central Europe,Switzerland,0.4,,,2012.0,15+,ARQ,HHS,Cocaine,,,CHE,0.4,,Europe
286,Europe,Western and Central Europe,Switzerland,0.5,,,2011.0,15-64,ARQ,HHS,Cocaine,,,CHE,0.5,,Europe
287,Europe,Western and Central Europe,Switzerland,0.2,,,2007.0,15-64,ARQ ,HHS ,Cocaine,,,CHE,0.2,,Europe
288,Europe,Western and Central Europe,United Kingdom (England and Wales),2.4,3.17,1.64,2019.0,16-64,ARQ,HHS,Cocaine,,,GBR,2.4,,Europe
289,Europe,Western and Central Europe,United Kingdom (England and Wales),2.92,4.1,1.76,2018.0,16-59,Government source,HHS,Cocaine,,,GBR,2.92,,Europe
290,Europe,Western and Central Europe,United Kingdom (England and Wales),2.67,3.76,1.59,2017.0,16-59,Government source,HHS,Cocaine,,,GBR,2.67,,Europe
291,Europe,Western and Central Europe,United Kingdom (England and Wales),2.32,3.34,1.31,2016.0,16-59,Government source,HHS,Cocaine,,,GBR,2.32,,Europe
292,Europe,Western and Central Europe,United Kingdom (England and Wales),2.25,3.33,1.18,2015.0,16-59,Government source,HHS,Cocaine,,,GBR,2.25,,Europe
293,Europe,Western and Central Europe,United Kingdom (England and Wales),2.4,3.5,1.3,2014.0,16-59,Government source,HHS,Cocaine,,,GBR,2.4,,Europe
294,Europe,Western and Central Europe,United Kingdom (England and Wales),2.4,3.3,1.4,2013.0,16-59,Government source,HHS,Cocaine,,,GBR,2.4,,Europe
295,Europe,Western and Central Europe,United Kingdom (England and Wales),2.0,2.8,1.1,2012.0,16-59,Government source,HHS,Cocaine,,,GBR,2.0,,Europe
296,Europe,Western and Central Europe,United Kingdom (England and Wales),2.2,,,2011.0,16-59,Government source,HHS,Cocaine,,,GBR,2.2,,Europe
297,Europe,Western and Central Europe,United Kingdom (England and Wales),2.2,,,2010.0,16-59,Government source ,HHS ,Cocaine,,,GBR,2.2,,Europe
298,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.8,,,2014.0,15-64,Government source,HHS,Cocaine,,,GBR,1.8,,Europe
299,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.5,,,2011.0,15-64,Government source,HHS,Cocaine,,,GBR,1.5,,Europe
300,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.9,,,2006.0,15-64,Government source ,HHS ,Cocaine,,,GBR,1.9,,Europe
301,Europe,Western and Central Europe,United Kingdom (Scotland),2.34,3.82,0.9,2014.0,16-64,Government source,HHS,Cocaine,,,GBR,2.34,,Europe
302,Europe,Western and Central Europe,United Kingdom (Scotland),2.2,3.3,1.1,2012.0,16-64,Government source,HHS,Cocaine,,,GBR,2.2,,Europe
303,Europe,Western and Central Europe,United Kingdom (Scotland),2.4,,,2011.0,16-64,Government source,HHS,Cocaine,,,GBR,2.4,,Europe
304,Europe,Western and Central Europe,United Kingdom (Scotland),2.7,,,2010.0,16-64,Government source ,HHS ,Cocaine,,,GBR,2.7,,Europe
305,Oceania,Australia and New Zealand,Australia,4.2,5.5,3.0,2019.0,14+,ARQ,HHS,Cocaine,,,AUS,4.2,,Oceania
306,Oceania,Australia and New Zealand,Australia,2.5,3.1,2.0,2016.0,14+,ARQ,HHS,Cocaine,,,AUS,2.5,,Oceania
307,Oceania,Australia and New Zealand,Australia,2.1,2.9,1.4,2013.0,14+,ARQ,HHS,Cocaine,,,AUS,2.1,,Oceania
308,Oceania,Australia and New Zealand,Australia,2.1,,,2010.0,14+,ARQ,HHS,Cocaine,,,AUS,2.1,,Oceania
309,Oceania,Australia and New Zealand,Australia,1.9,,,2007.0,15-64,Government source ,HHS ,Cocaine,,,AUS,1.9,,Oceania
310,Oceania,Australia and New Zealand,New Zealand,0.6,0.9,0.3,2008.0,16-64,Government source,HHS,Cocaine,0.3,0.8,NZL,0.6,,Oceania
311,Oceania,Australia and New Zealand,New Zealand,0.76,,,2006.0,15-64,ARQ ,HHS ,Cocaine,,,NZL,0.76,,Oceania
0,Africa,North Africa,Algeria,0.03,0.06,0.01,2010.0,12+,ARQ,HHS ,Amphetamines,,,DZA,0.03,,Africa
1,Africa,North Africa,Egypt,0.48,,,2006.0,15-64,Govt; Academic Research,"HHS, SS",Amphetamines,0.43,0.52,EGY,0.48,,Africa
2,Africa,Southern Africa,South Africa,1.02,,,2008.0,15-64,ARQ,HHS,Amphetamines,0.75,1.37,ZAF,1.02,,Africa
3,Africa,Southern Africa,Zambia,0.1,,,2003.0,15-64,UNODC Estimate,,Amphetamines,,,ZMB,0.1,,Africa
4,Africa,West and Central Africa,Côte d'Ivoire,0.61,,,2017.0,15-64,UNODC Estimate,SS,Amphetamines,0.31,0.9,CIV,0.61,,Africa
5,Africa,West and Central Africa,Nigeria,0.09,,,2017.0,15-64,Government/UNODC,HHS/I,Amphetamines,0.0,1.0,NGA,0.09,,Africa
6,Africa,West and Central Africa,Nigeria,1.4,,,2008.0,15-64,ARQ,HHS,Amphetamines,0.71,2.01,NGA,1.4,,Africa
7,Africa,West and Central Africa,Nigeria,1.05,,,1999.0,,UNODC Estimate ,,Amphetamines,,,NGA,1.05,,Africa
8,Americas,Caribbean,Bahamas,0.43,,,2008.0,15-64,ARQ,SS,Amphetamines,0.13,1.06,BHS,0.43,,America
9,Americas,Caribbean,Bahamas,0.29,,,2003.0,15-64,UNODC Estimate ,,Amphetamines,,,BHS,0.29,,America
10,Americas,Caribbean,Barbados,0.2,,,2006.0,12-65,CICAD,HHS,Amphetamines,,,BRB,0.2,,America
11,Americas,Caribbean,Dominican Republic,0.95,,,2008.0,15-64,ARQ,SS,Amphetamines,0.04,2.59,DOM,0.95,,America
12,Americas,Caribbean,Dominican Republic,1.1,,,2003.0,15-64,UNODC Estimate ,,Amphetamines,,,DOM,1.1,,America
13,Americas,Caribbean,Grenada,0.7,,,2005.0,15-64,ARQ,,Amphetamines,,,GRD,0.7,,America
14,Americas,Caribbean,Haiti,6.1,6.7,5.7,2018.0,15-64,ARQ,HHS,Amphetamines,,,HTI,6.1,,America
15,Americas,Caribbean,Jamaica,0.81,,,2010.0,15-64,ARQ,SS,Amphetamines,0.13,1.5,JAM,0.81,,America
16,Americas,Caribbean,Jamaica,1.14,,,2006.0,15-64,Government source ,SS ,Amphetamines,0.39,1.91,JAM,1.14,,America
17,Americas,Caribbean,Puerto Rico,0.43,,,2005.0,15-64,Government source,SS,Amphetamines,0.13,1.06,PRI,0.43,,America
18,Americas,Caribbean,Trinidad and Tobago,0.7,,,2006.0,15-64,UNODC Estimate,SS,Amphetamines,0.23,1.38,TTO,0.7,,America
19,Americas,Caribbean,Trinidad and Tobago,0.78,,,2002.0,15-64,UNODC Estimate ,,Amphetamines,,,TTO,0.78,,America
20,Americas,Central America,Belize,1.35,,,2005.0,12-65,CICAD,HHS,Amphetamines,,,BLZ,1.35,,America
21,Americas,Central America,Costa Rica,0.0,0.0,0.0,2015.0,12-70,ARQ,HHS,Amphetamines,,,CRI,0.0,,America
22,Americas,Central America,El Salvador,0.38,0.54,0.23,2014.0,12-65,Government Source,HHS,Amphetamines,0.24,0.54,SLV,0.38,,America
23,Americas,Central America,Guatemala,0.91,,,2005.0,15-64,UNODC Estimate,,Amphetamines,,,GTM,0.91,,America
24,Americas,Central America,Honduras,0.84,,,2005.0,15-64,UNODC Estimate,,Amphetamines,,,HND,0.84,,America
25,Americas,Central America,Nicaragua,0.76,,,2003.0,15-64,UNODC Estimate,,Amphetamines,,,NIC,0.76,,America
26,Americas,Central America,Panama,1.2,,,2003.0,12-65,CICAD,HHS,Amphetamines,,,PAN,1.2,,America
27,Americas,North America,Bermuda,0.1,,,2009.0,16-65,Government source,HHS,Amphetamines,0.0,0.1,BMU,0.1,,America
28,Americas,North America,Canada,0.5,0.8,0.1,2019.0,15+,ARQ/Government source,HHS,Amphetamines,0.2,0.7,CAN,0.5,,America
29,Americas,North America,Canada,0.4,,0.08,2017.0,15+,ARQ,HHS,Amphetamines,,,CAN,0.4,,America
30,Americas,North America,Canada,0.25,,,2015.0,15-64,ARQ,HHS,Amphetamines,,,CAN,0.25,,America
31,Americas,North America,Canada,0.2,0.2,0.2,2013.0,15-64,ARQ,HHS,Amphetamines,,,CAN,0.2,,America
32,Americas,North America,Canada,1.6,2.1,1.1,2012.0,15-64,ARQ,HHS,Amphetamines,,,CAN,1.6,,America
33,Americas,North America,Canada,1.2,1.5,0.9,2011.0,15-64,ARQ,HHS,Amphetamines,,,CAN,1.2,,America
34,Americas,North America,Canada,0.5,,,2010.0,15-64,ARQ ,HHS ,Amphetamines,,,CAN,0.5,,America
35,Americas,North America,Mexico,0.3,,,2016.0,12-65,ARQ/UNODC Estimate,HHS,Amphetamines,0.2,0.4,MEX,0.3,,America
36,Americas,North America,Mexico,0.12,0.2,0.1,2011.0,12-65,Government Source,HHS,Amphetamines,0.04,0.19,MEX,0.12,,America
37,Americas,North America,Mexico,0.02,,,2008.0,12-65,Government source,HHS,Amphetamines,,,MEX,0.02,,America
38,Americas,North America,United States of America,5.65,5.85,5.55,2020.0,15-64,ARQ/UNODC Estimates,HHS,Amphetamines,5.1,6.2,USA,5.65,,America
39,Americas,North America,United States of America,3.3,3.6,2.8,2018.0,15-64,ARQ,HHS,Amphetamines,,,USA,3.3,,America
40,Americas,North America,United States of America,3.1,,,2017.0,15-64,UNODC Estimate/ARQ,HHS,Amphetamines,2.7,3.5,USA,3.1,,America
41,Americas,North America,United States of America,2.95,,,2016.0,15-64,UNODC Estimate,HHS,Amphetamines,2.6,3.3,USA,2.95,,America
42,Americas,North America,United States of America,2.9,,,2015.0,15-64,UNODC Estimate,HHS,Amphetamines,2.5,3.3,USA,2.9,,America
43,Americas,North America,United States of America,1.7,,,2014.0,15-64,Government,,Amphetamines,,,USA,1.7,,America
44,Americas,North America,United States of America,1.9,2.2,1.7,2013.0,15-64,ARQ,HHS,Amphetamines,,,USA,1.9,,America
45,Americas,North America,United States of America,1.9,,,2012.0,15-64,ARQ,HHS,Amphetamines,1.6,2.2,USA,1.9,,America
46,Americas,North America,United States of America,1.55,,,2011.0,15-64,ARQ,HHS,Amphetamines,1.3,1.8,USA,1.55,,America
47,Americas,North America,United States of America,1.8,,,2010.0,15-64,ARQ ,HHS,Amphetamines,,,USA,1.8,,America
48,Americas,South America,Bolivia (Plurinational State of),0.1,0.4,0.0,2014.0,12-65,ARQ,HHS,Amphetamines,,,BOL,0.1,,America
49,Americas,South America,Bolivia (Plurinational State of),0.5,0.5,0.4,2007.0,12-65,ARQ,HHS,Amphetamines,,,BOL,0.5,,America
50,Americas,South America,Brazil,1.23,0.78,1.64,2012.0,15-64,Government source,HHS,Amphetamines,,,BRA,1.23,,America
51,Americas,South America,Chile,0.18,0.1,,2020.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.18,,America
52,Americas,South America,Chile,0.08,0.14,0.03,2018.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.08,,America
53,Americas,South America,Chile,0.18,0.25,0.11,2016.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.18,,America
54,Americas,South America,Chile,0.06,0.06,0.06,2014.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.06,,America
55,Americas,South America,Chile,0.08,0.14,0.03,2012.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.08,,America
56,Americas,South America,Chile,0.27,,,2010.0,15-64,ARQ,HHS,Amphetamines,0.17,0.37,CHL,0.27,,America
57,Americas,South America,Chile,0.4,,,2008.0,15-64,ARQ ,HHS ,Amphetamines,,,CHL,0.4,,America
58,Americas,South America,Colombia,0.06,,,2008.0,12-65,ARQ,HHS,Amphetamines,,,COL,0.06,,America
59,Americas,South America,Ecuador,0.2,,,2007.0,15-64,ARQ,HHS,Amphetamines,,,ECU,0.2,,America
60,Americas,South America,Ecuador,0.21,,,2005.0,15-64,UNODC Estimate ,SS,Amphetamines,,,ECU,0.21,,America
61,Americas,South America,Paraguay,0.51,,,2005.0,15-64,UNODC Estimate,SS,Amphetamines,,,PRY,0.51,,America
62,Americas,South America,Peru,0.2,,,2006.0,12-64,ARQ,HHS,Amphetamines,,,PER,0.2,,America
63,Americas,South America,Suriname,0.5,,,2007.0,12-65,CICAD,HHS,Amphetamines,,,SUR,0.5,,America
64,Americas,South America,Suriname,0.6,,,2002.0,15-64,UNODC Estimate ,,Amphetamines,,,SUR,0.6,,America
65,Americas,South America,Uruguay,0.3,0.3,0.2,2018.0,15-64,ARQ,HHS,Amphetamines,,,URY,0.3,,America
66,Americas,South America,Uruguay,0.1,,,2018.0,15-65,Government sources,HHS,Amphetamines,,,URY,0.1,,America
67,Americas,South America,Uruguay,0.04,,,2014.0,15-65,ARQ,HHS,Amphetamines,,,URY,0.04,,America
68,Americas,South America,Uruguay,0.01,,,2011.0,15-65,ARQ,HHS,Amphetamines,,,URY,0.01,,America
69,Americas,South America,Uruguay,0.3,,,2006.0,15-64,ARQ ,HHS ,Amphetamines,,,URY,0.3,,America
70,Americas,South America,Venezuela (Bolivarian Republic of),0.1,,,2011.0,15-65,Government source/UNODC Estimate,HHS,Amphetamines,0.07,0.12,VEN,0.1,,America
71,Americas,South America,Venezuela (Bolivarian Republic of),0.6,,,2002.0,15-64,UNODC Estimate ,,Amphetamines,,,VEN,0.6,,America
72,Asia,Central Asia and Transcaucasia,Armenia,0.04,,,2005.0,15-64,UNODC Estimate,HHS,Amphetamines,,,ARM,0.04,,Asia
73,Asia,Central Asia and Transcaucasia,Georgia,0.0,0.0,0.0,2015.0,18-64,ARQ,HHS,Amphetamines,,,GEO,0.0,,Asia
74,Asia,Central Asia and Transcaucasia,Georgia,0.56,,,2009.0,15-64,Government source/ NGO/Academic research,SS,Amphetamines,0.1,1.06,GEO,0.56,,Asia
75,Asia,East and South-East Asia,Brunei Darussalam,0.25,,,2006.0,15-64,UNODC Estimate,,Amphetamines,,,BRN,0.25,,Asia
76,Asia,East and South-East Asia,Cambodia,0.6,,,2004.0,15-64,UNODC Estimate,,Amphetamines,,,KHM,0.6,,Asia
77,Asia,East and South-East Asia,China,0.57,,,2018.0,15-64,Academic research,HHS,Amphetamines,,,CHN,0.57,,Asia
78,Asia,East and South-East Asia,"China, Taiwan Province of China",0.6,,,2005.0,12-64,AMCEWG,,Amphetamines,,,TWN,0.6,,Asia
79,Asia,East and South-East Asia,Indonesia,0.6,,,2019.0,15-64,ARQ/UNODC Estimate,HHS,Amphetamines,0.6,0.6,IDN,0.6,,Asia
80,Asia,East and South-East Asia,Indonesia,0.52,,,2017.0,10-59,UNODC Estimate,HHS,Amphetamines,0.45,0.58,IDN,0.52,,Asia
81,Asia,East and South-East Asia,Indonesia,0.09,0.2,0.0,2015.0,10-60,ARQ,HHS,Amphetamines,,,IDN,0.09,,Asia
82,Asia,East and South-East Asia,Indonesia,0.18,,,2010.0,10-60,ARQ,HHS,Amphetamines,,,IDN,0.18,,Asia
83,Asia,East and South-East Asia,Indonesia,0.16,,,2008.0,10-59,ARQ ,HHS ,Amphetamines,,,IDN,0.16,,Asia
84,Asia,East and South-East Asia,Japan,0.04,,,2019.0,15-64,ARQ,HHS,Amphetamines,,,JPN,0.04,,Asia
85,Asia,East and South-East Asia,Japan,0.3,,,2011.0,15-64,UNODC Estimate,HHS,Amphetamines,0.03,0.4,JPN,0.3,,Asia
86,Asia,East and South-East Asia,Japan,0.2,,,2009.0,15-64,UNODC Estimate ,HHS ,Amphetamines,0.18,0.22,JPN,0.2,,Asia
87,Asia,East and South-East Asia,Lao People's Democratic Republic,1.39,,,2008.0,15-64,Academic research,SS,Amphetamines,1.07,1.71,LAO,1.39,,Asia
88,Asia,East and South-East Asia,Malaysia,0.55,,,2005.0,15-64,UNODC Estimate,,Amphetamines,,,MYS,0.55,,Asia
89,Asia,East and South-East Asia,Myanmar,0.22,,,2005.0,15-64,UNODC Estimate,,Amphetamines,,,MMR,0.22,,Asia
90,Asia,East and South-East Asia,Philippines,1.1,,,2016.0,10-69,ARQ,HHS,Amphetamines,,,PHL,1.1,,Asia
91,Asia,East and South-East Asia,Philippines,0.74,,,2012.0,10-69,ARQ,HHS,Amphetamines,,,PHL,0.74,,Asia
92,Asia,East and South-East Asia,Philippines,2.13,,,2008.0,15-64,Government source,HHS,Amphetamines,1.91,2.35,PHL,2.13,,Asia
93,Asia,East and South-East Asia,Republic of Korea,0.12,,,2004.0,15-64,ARQ,HHS,Amphetamines,0.08,0.16,PRK,0.12,,Asia
94,Asia,East and South-East Asia,Thailand,1.67,,,2019.0,12-65,Government source/UNODC Estimate,HHS,Amphetamines,1.3,2.04,THA,1.67,,Asia
95,Asia,East and South-East Asia,Thailand,1.4,,,2007.0,12-65,ARQ,HHS,Amphetamines,,,THA,1.4,,Asia
96,Asia,East and South-East Asia,Viet Nam,0.22,,,2003.0,15-64,UNODC Estimate,,Amphetamines,,,VNM,0.22,,Asia
97,Asia,Near and Middle East/South-West Asia,Afghanistan,0.0,,,2009.0,15-64,UNODC/Government Source,HHS,Amphetamines,,,AFG,0.0,,Asia
98,Asia,Near and Middle East/South-West Asia,Iran (Islamic Republic of),0.4,,,2015.0,15-64,Government source/UNODC Estimate,HHS,Amphetamines,,,IRN,0.4,,Asia
99,Asia,Near and Middle East/South-West Asia,Iran (Islamic Republic of),0.77,,,2013.0,18+,Academic/UNODC Estimate,NSUM,Amphetamines,0.68,0.88,IRN,0.77,,Asia
100,Asia,Near and Middle East/South-West Asia,Iran (Islamic Republic of),0.7,,,2011.0,15-64,Government source,,Amphetamines,,,IRN,0.7,,Asia
101,Asia,Near and Middle East/South-West Asia,Israel,0.7,1.3,0.1,2016.0,18-65,ARQ,HHS,Amphetamines,,,ISR,0.7,,Asia
102,Asia,Near and Middle East/South-West Asia,Israel,1.01,1.63,0.31,2009.0,18-40,ARQ,HHS,Amphetamines,,,ISR,1.01,,Asia
103,Asia,Near and Middle East/South-West Asia,Israel,0.4,,,2005.0,18-40,ARQ ,,Amphetamines,,,ISR,0.4,,Asia
104,Asia,Near and Middle East/South-West Asia,Kuwait,0.27,,,2005.0,15-64,UNODC Estimate,,Amphetamines,,,KWT,0.27,,Asia
105,Asia,Near and Middle East/South-West Asia,Pakistan,0.08,0.1,0.14,2012.0,15-64,Government source/UNODC,HHS/I,Amphetamines,0.04,0.2,PAK,0.08,,Asia
106,Asia,Near and Middle East/South-West Asia,Saudi Arabia,0.4,,,2006.0,15-64,UNODC Estimate,,Amphetamines,,,SAU,0.4,,Asia
107,Asia,South Asia,India,0.18,,,2018.0,10-75,Government source,HHS/I,Amphetamines,,,IND,0.18,,Asia
108,Asia,South Asia,Maldives,0.1,,,2012.0,15-64,Government source,HHS,Amphetamines,,,MDV,0.1,,Asia
109,Europe,Eastern Europe,Belarus,0.35,,,2006.0,15-64,UNODC Estimate,,Amphetamines,,,BLR,0.35,,Europe
110,Europe,Eastern Europe,Republic of Moldova,0.03,,,2008.0,15-64,Government source,HHS,Amphetamines,0.03,0.04,MDA,0.03,,Europe
111,Europe,Eastern Europe,Russian Federation,0.39,,,2007.0,15-64,ESPAD/UNODC Estimate,SS,Amphetamines,0.22,0.56,RUS,0.39,,Europe
112,Europe,Eastern Europe,Ukraine,0.3,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Amphetamines,0.13,0.48,UKR,0.3,,Europe
113,Europe,Eastern Europe,Ukraine,0.72,,,2011.0,15-64,ARQ,SS,Amphetamines,0.19,1.25,UKR,0.72,,Europe
114,Europe,Eastern Europe,Ukraine,0.39,,,2007.0,15-64,ESPAD ,SS ,Amphetamines,0.22,0.56,UKR,0.39,,Europe
115,Europe,South-Eastern Europe,Albania,0.1,,,2014.0,15-64,Public health research,HHS,Amphetamines,,,ALB,0.1,,Europe
116,Europe,South-Eastern Europe,Albania,0.1,0.4,0.0,2014.0,15-64,ARQ,HHS,Amphetamines,,,ALB,0.1,,Europe
117,Europe,South-Eastern Europe,Albania,0.02,,,2004.0,15-64,ARQ,,Amphetamines,,,ALB,0.02,,Europe
118,Europe,South-Eastern Europe,Bosnia and Herzegovina,0.5,,,2011.0,15-64,ARQ,SS,Amphetamines,0.09,0.91,BIH,0.5,,Africa
119,Europe,South-Eastern Europe,Bosnia and Herzegovina,1.04,,,2008.0,15-64,ESPAD ,SS ,Amphetamines,0.37,1.71,BIH,1.04,,Africa
120,Europe,South-Eastern Europe,Bulgaria,0.7,0.8,0.6,2020.0,15-64,ARQ,HHS,Amphetamines,,,BGR,0.7,,Europe
121,Europe,South-Eastern Europe,Bulgaria,0.8,1.0,0.55,2016.0,15-64,UNODC Estimate,HHS,Amphetamines,0.7,0.9,BGR,0.8,,Europe
122,Europe,South-Eastern Europe,Bulgaria,0.65,0.85,0.4,2012.0,15-64,ARQ,HHS,Amphetamines,0.6,0.7,BGR,0.65,,Europe
123,Europe,South-Eastern Europe,Bulgaria,0.95,,,2008.0,15-64,ARQ,HHS,Amphetamines,0.9,1.0,BGR,0.95,,Europe
124,Europe,South-Eastern Europe,Bulgaria,0.5,,,2007.0,15-64,ARQ ,"HHS, c ",Amphetamines,,,BGR,0.5,,Europe
125,Europe,South-Eastern Europe,Croatia,1.8,2.6,1.0,2019.0,15-64,ARQ,HHS,Amphetamines,,,HRV,1.8,,Europe
126,Europe,South-Eastern Europe,Croatia,1.0,1.6,0.4,2015.0,15-64,ARQ,HHS,Amphetamines,,,HRV,1.0,,Europe
127,Europe,South-Eastern Europe,Croatia,0.8,,,2012.0,15-64,EMCDDA,HHS,Amphetamines,,,HRV,0.8,,Europe
128,Europe,South-Eastern Europe,Croatia,0.7,,,2007.0,15-64,ESPAD ,SS ,Amphetamines,0.58,0.83,HRV,0.7,,Europe
129,Europe,South-Eastern Europe,Montenegro,0.1,0.2,0.1,2017.0,15-64,ARQ,HHS,Amphetamines,,,MNE,0.1,,Europe
130,Europe,South-Eastern Europe,Montenegro,0.66,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Amphetamines,0.28,1.04,MNE,0.66,,Europe
131,Europe,South-Eastern Europe,Montenegro,0.72,,,2011.0,15-64,ESPAD,SS,Amphetamines,0.19,1.25,MNE,0.72,,Europe
132,Europe,South-Eastern Europe,Montenegro,0.45,,,2007.0,15-64,ESPAD ,SS ,Amphetamines,0.07,0.93,MNE,0.45,,Europe
133,Europe,South-Eastern Europe,North Macedonia,0.06,0.08,0.04,2017.0,15-64,ARQ,HHS,Amphetamines,,,MKD,0.06,,Europe
134,Europe,South-Eastern Europe,North Macedonia,0.33,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Amphetamines,0.14,0.53,MKD,0.33,,Europe
135,Europe,South-Eastern Europe,Romania,0.1,0.1,0.0,2016.0,15-64,ARQ,HHS,Amphetamines,,,ROU,0.1,,Europe
136,Europe,South-Eastern Europe,Romania,0.1,0.1,0.1,2013.0,15-64,ARQ,HHS,Amphetamines,,,ROU,0.1,,Europe
137,Europe,South-Eastern Europe,Romania,0.03,,,2010.0,15-64,EMCDDA,HHS,Amphetamines,,,ROU,0.03,,Europe
138,Europe,South-Eastern Europe,Romania,0.1,,,2004.0,15-64,UNODC Estimate ,,Amphetamines,,,ROU,0.1,,Europe
139,Europe,South-Eastern Europe,Serbia,0.2,0.2,0.2,2018.0,15-64,ARQ,HHS,Amphetamines,,,SRB,0.2,,Europe
140,Europe,South-Eastern Europe,Serbia,0.1,0.2,0.1,2014.0,18-64,Government sources,HHS,Amphetamines,,,SRB,0.1,,Europe
141,Europe,South-Eastern Europe,Serbia,0.24,,,2006.0,15-64,Government sources,HHS,Amphetamines,0.12,0.47,SRB,0.24,,Europe
