,Entity,Code,Year,Anxiety_disorders_%,Mental_disorders_male(%),Mental_disorders_female(%),Total,Depressive_disorders(%),World Population,Yearly Change,Net Change,Density (P/Km²)
1681,Honduras,HND,1997,4.0,0.005096996887164526,0.005450575855890383,0.010547572743054909,0.0021332603424683216,5905045788,1.38 %,80153837.0,40.0
1682,Hungary,HUN,1997,3.66,0.008965197206020377,0.01198793413996132,0.020953131345981698,0.006745197485334045,5905045788,1.38 %,80153837.0,40.0
1683,Iceland,ISL,1997,5.56,0.0002903618467251079,0.00033918449947843146,0.0006295463462035394,0.00015061695233716958,5905045788,1.38 %,80153837.0,40.0
1684,India,IND,1997,2.82,1.1259523022685831,1.120299390979083,2.2462516932476664,0.6167695951488192,5905045788,1.38 %,80153837.0,40.0
1685,Indonesia,IDN,1997,3.51,0.16933184532319498,0.19001751049588983,0.3593493558190848,0.07412257511863343,5905045788,1.38 %,80153837.0,40.0
1686,Iran,IRN,1997,7.35,0.09585871478766593,0.09861061554904914,0.19446933033671507,0.041846551046591136,5905045788,1.38 %,80153837.0,40.0
1687,Iraq,IRQ,1997,5.25,0.02650284275831258,0.02773660118484419,0.05423944394315677,0.011947697364747344,5905045788,1.38 %,80153837.0,40.0
1688,Ireland,IRL,1997,7.02,0.0047162377735655925,0.005550575080485726,0.01026681285405132,0.002787819195822974,5905045788,1.38 %,80153837.0,40.0
1689,Israel,ISR,1997,3.78,0.0065071976373301576,0.007264380589084096,0.013771578226414255,0.0046751542648664724,5905045788,1.38 %,80153837.0,40.0
1690,Italy,ITA,1997,5.46,0.058501629352649485,0.08382156849754811,0.1423231978501976,0.04505352025222941,5905045788,1.38 %,80153837.0,40.0
1691,Jamaica,JAM,1997,4.06,0.002808174668805803,0.0028168113503542576,0.00562498601916006,0.0011538437202038509,5905045788,1.38 %,80153837.0,40.0
1692,Japan,JPN,1997,2.86,0.11606622956130073,0.11068025947032674,0.22674648903162745,0.051569303767098916,5905045788,1.38 %,80153837.0,40.0
1693,Jordan,JOR,1997,5.07,0.00519995967895787,0.005489305445500806,0.010689265124458676,0.002793119747439967,5905045788,1.38 %,80153837.0,40.0
1694,Kazakhstan,KAZ,1997,2.24,0.012554381906852033,0.014061059470314814,0.026615441377166846,0.008650297022895836,5905045788,1.38 %,80153837.0,40.0
1695,Kenya,KEN,1997,3.43,0.023875852120657595,0.025475196196734384,0.049351048317391975,0.016148443792558108,5905045788,1.38 %,80153837.0,40.0
1696,Kiribati,KIR,1997,4.11,7.591812427788747e-05,7.871234477885813e-05,0.00015463046905674562,3.468220355144179e-05,5905045788,1.38 %,80153837.0,40.0
1697,Kuwait,KWT,1997,4.5,0.0022277049954011296,0.0017256428427206633,0.003953347838121793,0.0011920652697231888,5905045788,1.38 %,80153837.0,40.0
1698,Kyrgyzstan,KGZ,1997,2.15,0.00427475093441223,0.00436523287463457,0.008639983809046799,0.0024963565955671806,5905045788,1.38 %,80153837.0,40.0
1699,Laos,LAO,1997,4.36,0.0046061285511576466,0.004988936759790626,0.009595065310948272,0.0018738889412994336,5905045788,1.38 %,80153837.0,40.0
1700,Latin America & Caribbean (WB),,1997,5.23,0.5045197966210927,0.5985503291409872,1.1030701257620799,0.2646745099210059,5905045788,1.38 %,80153837.0,40.0
1701,Latvia,LVA,1997,4.02,0.0024119711364378672,0.003246206835339784,0.005658177971777651,0.0021109235131302594,5905045788,1.38 %,80153837.0,40.0
1702,Lebanon,LBN,1997,6.22,0.004289975202475094,0.005056539961244412,0.009346515163719506,0.0026831121330502376,5905045788,1.38 %,80153837.0,40.0
1703,Lesotho,LSO,1997,3.59,0.0017799353937880083,0.002044471869216266,0.0038244072630042748,0.0013432580008302553,5905045788,1.38 %,80153837.0,40.0
1704,Liberia,LBR,1997,3.44,0.0022244027348090733,0.0025517499001652113,0.004776152634974285,0.0014031897969086502,5905045788,1.38 %,80153837.0,40.0
1705,Libya,LBY,1997,5.36,0.005237944143101368,0.0056091521029878934,0.01084709624608926,0.0028893594753612774,5905045788,1.38 %,80153837.0,40.0
1706,Lithuania,LTU,1997,4.57,0.0036250692659319985,0.0048272784028071955,0.008452347668739195,0.00300852874606025,5905045788,1.38 %,80153837.0,40.0
1707,Luxembourg,LUX,1997,5.86,0.00045899728762611243,0.0005733740467991778,0.0010323713344252904,0.00029684782522130035,5905045788,1.38 %,80153837.0,40.0
1708,Madagascar,MDG,1997,3.87,0.01273158629062268,0.01340292740165286,0.026134513692275537,0.008185067776819075,5905045788,1.38 %,80153837.0,40.0
1709,Malawi,MWI,1997,3.76,0.008840558037007383,0.009634624699374135,0.018475182736381518,0.005210476108843341,5905045788,1.38 %,80153837.0,40.0
1710,Malaysia,MYS,1997,4.63,0.01826556539479961,0.020912979244116232,0.039178544638915846,0.010163511368863919,5905045788,1.38 %,80153837.0,40.0
1711,Maldives,MDV,1997,3.72,0.00022382552946260064,0.00024362215834523518,0.0004674476878078358,0.00011789917047125867,5905045788,1.38 %,80153837.0,40.0
1712,Mali,MLI,1997,2.65,0.0075341498774505345,0.007802666000258964,0.015336815877709499,0.004227045969859294,5905045788,1.38 %,80153837.0,40.0
1713,Malta,MLT,1997,6.85,0.0004449245771030421,0.0005503767653427042,0.0009953013424457463,0.00022677216199089696,5905045788,1.38 %,80153837.0,40.0
1714,Marshall Islands,MHL,1997,4.07,4.7196924461849744e-05,4.480913603374755e-05,9.20060604955973e-05,1.9000699406600436e-05,5905045788,1.38 %,80153837.0,40.0
1715,Mauritania,MRT,1997,2.77,0.00186555708380563,0.0018554301513233245,0.0037209872351289548,0.0010969262953325638,5905045788,1.38 %,80153837.0,40.0
1716,Mauritius,MUS,1997,3.93,0.0010867993628502581,0.0013723686980494588,0.002459168060899717,0.000854862126599991,5905045788,1.38 %,80153837.0,40.0
1717,Mexico,MEX,1997,3.15,0.07769970233463666,0.08841758705089316,0.16611728938552983,0.043018243908661796,5905045788,1.38 %,80153837.0,40.0
1718,Micronesia (country),FSM,1997,4.06,0.00010145560618978895,9.86613856888183e-05,0.00020011699187860726,4.2997126375542337e-05,5905045788,1.38 %,80153837.0,40.0
1719,Middle East & North Africa (WB),,1997,5.32,0.37262623847413934,0.3820732100985361,0.7546994485726756,0.18801623896908554,5905045788,1.38 %,80153837.0,40.0
1720,Moldova,MDA,1997,4.34,0.004264505459242004,0.005250086301278312,0.009514591760520316,0.0027570997049819997,5905045788,1.38 %,80153837.0,40.0
1721,Monaco,MCO,1997,5.97,3.618938915499566e-05,4.795898459847811e-05,8.414837375347376e-05,2.729868756099813e-05,5905045788,1.38 %,80153837.0,40.0
1722,Mongolia,MNG,1997,2.19,0.0021175788383234802,0.0021114484878910476,0.004229027326214527,0.0013230549398747524,5905045788,1.38 %,80153837.0,40.0
1723,Montenegro,MNE,1997,3.9,0.000556371638417514,0.0006809769380911022,0.0012373485765086161,0.0003313776167454165,5905045788,1.38 %,80153837.0,40.0
1724,Morocco,MAR,1997,4.82,0.03387997437827827,0.038586390043416206,0.07246636442169448,0.02199205639758199,5905045788,1.38 %,80153837.0,40.0
1725,Mozambique,MOZ,1997,3.98,0.015076326788340222,0.017027742647539316,0.03210406943587954,0.009385193949320822,5905045788,1.38 %,80153837.0,40.0
1726,Myanmar,MMR,1997,3.87,0.04136045828744046,0.0470660363997164,0.08842649468715687,0.013917385732555812,5905045788,1.38 %,80153837.0,40.0
1727,Namibia,NAM,1997,3.5,0.0013565347818772916,0.0014479989329423976,0.0028045337148196892,0.0008292061020001697,5905045788,1.38 %,80153837.0,40.0
1728,Nauru,NRU,1997,4.09,9.195525648648873e-06,8.992309612214645e-06,1.818783526086352e-05,4.3860794530387815e-06,5905045788,1.38 %,80153837.0,40.0
1729,Nepal,NPL,1997,3.0,0.023683508142172596,0.02292224393502027,0.04660575207719287,0.013356001431906255,5905045788,1.38 %,80153837.0,40.0
1730,Netherlands,NLD,1997,7.64,0.018437536965632075,0.02363509192149214,0.04207262888712422,0.010747689734933516,5905045788,1.38 %,80153837.0,40.0
1731,New Zealand,NZL,1997,8.17,0.004876355075606063,0.006045287586515155,0.010921642662121218,0.00238016782673591,5905045788,1.38 %,80153837.0,40.0
1732,Nicaragua,NIC,1997,4.37,0.004349398958462403,0.004835254632237239,0.009184653590699641,0.0020413389553212385,5905045788,1.38 %,80153837.0,40.0
1733,Niger,NER,1997,2.84,0.007721650540400518,0.008113518797324522,0.015835169337725042,0.00461339352446017,5905045788,1.38 %,80153837.0,40.0
1734,Nigeria,NGA,1997,2.93,0.09141805489417484,0.0922768797334853,0.18369493462766015,0.060077688257884856,5905045788,1.38 %,80153837.0,40.0
1735,Niue,NIU,1997,4.16,1.9474870158280306e-06,2.08296437345085e-06,4.03045138927888e-06,1.1007535306854084e-06,5905045788,1.38 %,80153837.0,40.0
1736,North America (WB),,1997,6.14,0.37704754204016006,0.4442162845427203,0.8212638265828803,0.23620148768946345,5905045788,1.38 %,80153837.0,40.0
1737,North Korea,PRK,1997,3.79,0.019310620796832337,0.02321016718930817,0.04252078798614051,0.010882608248456143,5905045788,1.38 %,80153837.0,40.0
1738,North Macedonia,MKD,1997,3.81,0.001853872161710662,0.0021562576239247955,0.004010129785635457,0.001004971038846075,5905045788,1.38 %,80153837.0,40.0
1739,Northern Ireland,,1997,6.85,0.002007926851997511,0.0025576600998915068,0.004565586951889017,0.001314604539693029,5905045788,1.38 %,80153837.0,40.0
1740,Northern Mariana Islands,MNP,1997,4.15,4.848395935926653e-05,5.010968765074036e-05,9.85936470100069e-05,2.4707683096461705e-05,5905045788,1.38 %,80153837.0,40.0
1741,Norway,NOR,1997,7.57,0.005108224573177518,0.006200341422314471,0.01130856599549199,0.002496796896979455,5905045788,1.38 %,80153837.0,40.0
1742,OECD Countries,,1997,5.04,1.229580474169221,1.4788621144558007,2.7084425886250214,0.7563232293771335,5905045788,1.38 %,80153837.0,40.0
1743,Oman,OMN,1997,4.72,0.002748429154094139,0.002114750748483104,0.004863179902577243,0.0012723525387844123,5905045788,1.38 %,80153837.0,40.0
1744,Pakistan,PAK,1997,3.41,0.12352710312294703,0.11055096326714545,0.2340780663900925,0.06251182687696376,5905045788,1.38 %,80153837.0,40.0
1745,Palau,PLW,1997,4.11,1.7849141866806468e-05,1.7324167106018044e-05,3.5173308972824515e-05,9.940651115574382e-06,5905045788,1.38 %,80153837.0,40.0
1746,Palestine,PSE,1997,5.67,0.0035996672613777202,0.003575315206345018,0.007174982467722738,0.0021657410389583926,5905045788,1.38 %,80153837.0,40.0
1747,Panama,PAN,1997,3.65,0.0025593874362011978,0.0026641622376527454,0.005223549673853943,0.00125423244220236,5905045788,1.38 %,80153837.0,40.0
1748,Papua New Guinea,PNG,1997,3.98,0.004766584546592173,0.004523639775035052,0.009290224321627225,0.00216406450665781,5905045788,1.38 %,80153837.0,40.0
1749,Paraguay,PRY,1997,6.41,0.005097081560513041,0.006211586042997166,0.011308667603510207,0.0024637065523800813,5905045788,1.38 %,80153837.0,40.0
1750,Peru,PER,1997,5.66,0.025745388851843395,0.027674874313777294,0.05342026316562069,0.008544252121216575,5905045788,1.38 %,80153837.0,40.0
1751,Philippines,PHL,1997,4.59,0.06600446702581944,0.07404611508492506,0.1400505821107445,0.029730353718300413,5905045788,1.38 %,80153837.0,40.0
1752,Poland,POL,1997,3.34,0.03261466666209024,0.036794041536736,0.06940870819882625,0.016652402628245296,5905045788,1.38 %,80153837.0,40.0
1753,Portugal,PRT,1997,8.56,0.013297627625440523,0.019361441740610597,0.03265906936605112,0.010246779139792845,5905045788,1.38 %,80153837.0,40.0
1754,Puerto Rico,PRI,1997,4.65,0.004333954539693401,0.004581353129382373,0.008915307669075775,0.002004489114047832,5905045788,1.38 %,80153837.0,40.0
1755,Qatar,QAT,1997,4.57,0.0008035162080609425,0.00043845553327655245,0.0012419717413374948,0.0004068723742807327,5905045788,1.38 %,80153837.0,40.0
1756,Region of the Americas (WHO),,1997,5.6,0.8770408369270378,1.0379693943196229,1.9150102312466606,0.4987689860060404,5905045788,1.38 %,80153837.0,40.0
1757,Romania,ROU,1997,3.43,0.01995901543041515,0.024037120980237858,0.04399613641065302,0.01186153376529923,5905045788,1.38 %,80153837.0,40.0
1758,Russia,RUS,1997,3.36,0.13547728988414068,0.16405952380059682,0.2995368136847375,0.09634907508358173,5905045788,1.38 %,80153837.0,40.0
1759,Rwanda,RWA,1997,3.6,0.006694257998867866,0.008116956535274202,0.014811214534142067,0.005048123430402095,5905045788,1.38 %,80153837.0,40.0
1760,Saint Kitts and Nevis,KNA,1997,4.43,5.222652136359691e-05,5.402159635209927e-05,0.0001062481177156962,2.7552707606540917e-05,5905045788,1.38 %,80153837.0,40.0
1761,Saint Lucia,LCA,1997,4.4,0.00017263202295087775,0.0001711587066867296,0.00034379072963760735,7.376742122562522e-05,5905045788,1.38 %,80153837.0,40.0
1762,Saint Vincent and the Grenadines,VCT,1997,4.33,0.0001318872076458148,0.00012216670723637748,0.00025405391488219226,5.390305366417931e-05,5905045788,1.38 %,80153837.0,40.0
1763,Samoa,WSM,1997,4.09,0.00016101483953472097,0.00014956700281559273,0.00031058184235031373,6.994018587278057e-05,5905045788,1.38 %,80153837.0,40.0
1764,San Marino,SMR,1997,6.0,2.9669541319397473e-05,3.771350942825238e-05,6.738305074764986e-05,2.0457081001045746e-05,5905045788,1.38 %,80153837.0,40.0
1765,Sao Tome and Principe,STP,1997,3.1,0.00010507962550619937,0.00011092208655368347,0.00021600171205988285,6.055837885740031e-05,5905045788,1.38 %,80153837.0,40.0
1766,Saudi Arabia,SAU,1997,4.54,0.02233388270553407,0.018474031178841725,0.040807913884375796,0.0115247370542489,5905045788,1.38 %,80153837.0,40.0
1767,Scotland,,1997,4.5,0.005392337526782274,0.0064191881588844335,0.011811525685666707,0.003993516874656959,5905045788,1.38 %,80153837.0,40.0
1768,Senegal,SEN,1997,2.91,0.007055813197023766,0.0073457347423366,0.014401547939360364,0.004300745652406107,5905045788,1.38 %,80153837.0,40.0
1769,Serbia,SRB,1997,3.53,0.008475598970241211,0.010525743953807933,0.019001342924049144,0.005684155755101826,5905045788,1.38 %,80153837.0,40.0
1770,Seychelles,SYC,1997,3.87,6.619762386845018e-05,7.22433009523685e-05,0.00013844092482081868,3.4766876899956056e-05,5905045788,1.38 %,80153837.0,40.0
1771,Sierra Leone,SLE,1997,3.63,0.0031538451467804265,0.0036698784019657464,0.006823723548746173,0.002049078099375442,5905045788,1.38 %,80153837.0,40.0
1772,Singapore,SGP,1997,3.0,0.003729742459365329,0.0035380758676684452,0.007267818327033775,0.0019138378271284626,5905045788,1.38 %,80153837.0,40.0
1773,Slovakia,SVK,1997,3.69,0.004618660206737757,0.005888963650488124,0.010507623857225881,0.002948021171211958,5905045788,1.38 %,80153837.0,40.0
1774,Slovenia,SVN,1997,3.65,0.0018168360390705238,0.0024184740496037624,0.004235310088674286,0.0014878123414138037,5905045788,1.38 %,80153837.0,40.0
1775,Solomon Islands,SLB,1997,4.0,0.00039180051824519403,0.0003686677594310976,0.0007604682776762915,0.00016280991452322335,5905045788,1.38 %,80153837.0,40.0
1776,Somalia,SOM,1997,3.37,0.009618384351129099,0.009296828842811336,0.018915213193940437,0.0050759132233844755,5905045788,1.38 %,80153837.0,40.0
1777,South Africa,ZAF,1997,3.9,0.03497823851251736,0.04409254548527135,0.0790707839977887,0.0259288421287344,5905045788,1.38 %,80153837.0,40.0
1778,South Asia (WB),,1997,2.94,1.43885405889083,1.411507158325188,2.850361217216018,0.7888414869646054,5905045788,1.38 %,80153837.0,40.0
1779,South Korea,KOR,1997,3.55,0.040980020932565885,0.042102806468534704,0.08308282740110058,0.01603013819001398,5905045788,1.38 %,80153837.0,40.0
1780,South Sudan,SSD,1997,4.83,0.006139918520814694,0.0060356009554451235,0.012175519476259817,0.0037079644741274615,5905045788,1.38 %,80153837.0,40.0
1781,South-East Asia Region (WHO),,1997,3.02,1.5859867198713073,1.6010050623505852,3.186991782221892,0.844590961535826,5905045788,1.38 %,80153837.0,40.0
1782,Spain,ESP,1997,4.9,0.04826702624037299,0.061016783431586834,0.1092838096719598,0.029656061322314,5905045788,1.38 %,80153837.0,40.0
1783,Sri Lanka,LKA,1997,3.97,0.01704113797127427,0.01948572528155983,0.0365268632528341,0.010040108430739233,5905045788,1.38 %,80153837.0,40.0
1784,Sub-Saharan Africa (WB),,1997,3.51,0.5447099168200387,0.5804987502325528,1.1252086670525916,0.3538707361501665,5905045788,1.38 %,80153837.0,40.0
1785,Sudan,SDN,1997,4.79,0.03200386699524776,0.032573955716124585,0.06457782271137234,0.01488210306151821,5905045788,1.38 %,80153837.0,40.0
1786,Suriname,SUR,1997,4.22,0.000522739384387649,0.0005209273747294439,0.001043666759117093,0.0003043837532390697,5905045788,1.38 %,80153837.0,40.0
1787,Sweden,SWE,1997,5.19,0.009581077273773716,0.012566083763616703,0.02214716103739042,0.007208834872458741,5905045788,1.38 %,80153837.0,40.0
1788,Switzerland,CHE,1997,7.14,0.008837086429718298,0.011351698599225156,0.020188785028943456,0.005962731071713748,5905045788,1.38 %,80153837.0,40.0
1789,Syria,SYR,1997,5.53,0.018643530287897572,0.019011249705825312,0.03765477999372289,0.008329910006787572,5905045788,1.38 %,80153837.0,40.0
1790,Taiwan,TWN,1997,3.98,0.018327343069875615,0.019553497829710647,0.037880840899586266,0.009701161016636642,5905045788,1.38 %,80153837.0,40.0
1791,Tajikistan,TJK,1997,2.47,0.005084228146208576,0.004975304350679829,0.010059532496888405,0.0021850126930802387,5905045788,1.38 %,80153837.0,40.0
1792,Tanzania,TZA,1997,3.73,0.026849901879202838,0.030122001824518282,0.05697190370372112,0.017752343294784964,5905045788,1.38 %,80153837.0,40.0
1793,Thailand,THA,1997,3.39,0.06487626239554571,0.06349695048291808,0.1283732128784638,0.030376428302133936,5905045788,1.38 %,80153837.0,40.0
1794,Timor,TLS,1997,3.7,0.0007585377253301664,0.0007911200298384545,0.001549657755168621,0.0003415553532368308,5905045788,1.38 %,80153837.0,40.0
1795,Togo,TGO,1997,3.56,0.0036745015667946253,0.0041044389612106425,0.007778940528005268,0.002290786640044255,5905045788,1.38 %,80153837.0,40.0
1796,Tokelau,TKL,1997,4.14,1.3547735762281951e-06,1.4563815944453097e-06,2.8111551706735048e-06,6.943214578169499e-07,5905045788,1.38 %,80153837.0,40.0
1797,Tonga,TON,1997,4.12,8.653616218157596e-05,8.846671452770113e-05,0.0001750028767092771,3.7086926649246834e-05,5905045788,1.38 %,80153837.0,40.0
1798,Trinidad and Tobago,TTO,1997,3.91,0.0015613934812726978,0.0015195309777672466,0.0030809244590399437,0.0008348453470112194,5905045788,1.38 %,80153837.0,40.0
1799,Tunisia,TUN,1997,5.18,0.01177242353332282,0.012897308968334794,0.024669732501657615,0.007419502163562224,5905045788,1.38 %,80153837.0,40.0
1800,Turkey,TUR,1997,4.26,0.07411321024628777,0.08196983010422002,0.15608304035050777,0.04292720312433926,5905045788,1.38 %,80153837.0,40.0
1801,Turkmenistan,TKM,1997,2.39,0.003410557804805967,0.0034023106206606778,0.006812868425466644,0.0017907905170675368,5905045788,1.38 %,80153837.0,40.0
1802,Tuvalu,TUV,1997,4.16,8.552008199940481e-06,9.703565739734448e-06,1.8255573939674927e-05,4.640099498581568e-06,5905045788,1.38 %,80153837.0,40.0
1803,Uganda,UGA,1997,3.9,0.021358936836071152,0.02366149307155889,0.04502042990763004,0.018189020687742717,5905045788,1.38 %,80153837.0,40.0
1804,Ukraine,UKR,1997,3.21,0.0481412185791505,0.06518049373675745,0.11332171231590794,0.04629879425415896,5905045788,1.38 %,80153837.0,40.0
1805,United Arab Emirates,ARE,1997,4.32,0.0038531962014991235,0.0019897220820669446,0.005842918283566068,0.001838969652372152,5905045788,1.38 %,80153837.0,40.0
1806,United Kingdom,GBR,1997,4.72,0.06591652528605253,0.07715469385958976,0.1430712191456423,0.04802384438344003,5905045788,1.38 %,80153837.0,40.0
1807,United States,USA,1997,6.32,0.34437502654636487,0.40775990338518947,0.7521349299315543,0.21728053364249372,5905045788,1.38 %,80153837.0,40.0
1808,United States Virgin Islands,VIR,1997,4.48,0.00012111675771480062,0.00013403791069807705,0.0002551546684128777,6.121883097581157e-05,5905045788,1.38 %,80153837.0,40.0
1809,Uruguay,URY,1997,5.41,0.0030796712934819327,0.004054007514835548,0.007133678808317481,0.0014701664155834316,5905045788,1.38 %,80153837.0,40.0
