CCN;CODCNH;Nombre Centro;Dirección;Teléfono;Cód. Municipio;Municipio;Cód. Provincia;Provincia;Cód. CCAA;CCAA;Código Postal;CAMAS;Cód. Clase de Centro;Clase de Centro;Cód. Dep. Funcional;Dependencia Funcional;Forma parte Complejo;CODIDCOM;Nombre del Complejo;ALTA;Email
0129001424;290461;HOSPITAL OCHOA;PASEO ALFONSO CAÃAS NOGUERAS (PASEO MARITIMO) S/N;952861400;290691;Marbella;29;MALAGA;01;ANDALUCÍA;29603;22;C11;Hospitales Generales;20;PRIVADOS;N;;;N;SECRETARIADIRECCION@HOSPITALOCHOA.COM
0129001066;290287;HOSPITAL COSTA DEL SOL;CARRETERA AUTOVIA A-7 S/N;951976669;290691;Marbella;29;MALAGA;01;ANDALUCÍA;29603;408;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA@HCS.ES
0129007039;290506;HOSPITAL DE LA SERRANIA;CARRETERA RONDA-SAN PEDRO, KM. 2 S/N;951065077;290846;Ronda;29;MALAGA;01;ANDALUCÍA;29400;150;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DIRECCION.HSR.SSPA@JUNTADEANDALUCIA.ES
0129001083;290228;CLINICA SANTA ELENA;URBANIZACION LOS ALAMOS S/N;952386266;299018;Torremolinos;29;MALAGA;01;ANDALUCÍA;29620;90;C11;Hospitales Generales;20;PRIVADOS;N;;;N;SEARA@CSANTAELENA.COM
0129001075;290213;HOSPITAL MARITIMO DE  TORREMOLINOS;CALLE SANATORIO 5;951033735;299018;Torremolinos;29;MALAGA;01;ANDALUCÍA;29620;89;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;290252;Hospital Universitario Virgen De La Victoria;N;
0129001086;290348;CLINICA EL SERANIL;CARRETERA ALMERIA S/N;952513267;290944;Vélez-Málaga;29;MALAGA;01;ANDALUCÍA;29790;60;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;CLINICA@SERANIL.COM
0129001077;290206;HOSPITAL DE LA AXARQUIA;AVENIDA DEL SOL 43;951067010;290944;Vélez-Málaga;29;MALAGA;01;ANDALUCÍA;29740;196;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1430000065;300119;CLINICA MEDICO-QUIRURGICA SAN JOSE;CALLE MAESTRA LOLA MESEGUER S/N;968800600;300050;Alcantarilla;30;MURCIA;14;REGIÓN DE MURCIA;30820;139;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;
1430000068;300130;HOSPITAL CENTRO MEDICO VIRGEN DE LA CARIDAD CARAVACA;CALLE DOCTOR ROBLES S/N;968705541;300158;Caravaca de la Cruz;30;MURCIA;14;REGIÓN DE MURCIA;30400;39;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;ADMINISTRACION@HOSPITALBERNAL.COM
1430000061;300124;HOSPITAL COMARCAL DEL NOROESTE;AVENIDA MIGUEL ESPINOSA S/N;968709100;300158;Caravaca de la Cruz;30;MURCIA;14;REGIÓN DE MURCIA;30400;103;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1430000054;300161;SANTO Y REAL HOSPITAL DE CARIDAD;CAMINO BARRIO PERAL S/N;968510300;300161;Cartagena;30;MURCIA;14;REGIÓN DE MURCIA;30310;154;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;
1430002216;300373;HOSPITAL PERPETUO SOCORRO ALAMEDA;CALLE ALAMEDA  SAN ANTON 6;968510500;300161;Cartagena;30;MURCIA;14;REGIÓN DE MURCIA;30205;93;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;DIRECTORA-GESTION@PERPETUOSOCORRO.ES
1430000009;300340;RESIDENCIA LOS ALMENDROS;PARAJE LOS PINOS S/N;968168716;300161;Cartagena;30;MURCIA;14;REGIÓN DE MURCIA;30396;28;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;INFO@RESIDENCIALOSALMENDROS.COM
1430000348;300384;HOSPITAL C. M. VIRGEN DE LA CARIDAD CARTAGENA;CALLE JORGE JUAN 30;968506666;300161;Cartagena;30;MURCIA;14;REGIÓN DE MURCIA;30205;40;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;AMELIA@CMVCARIDAD.COM
1430000001;300177;HOSPITAL NTRA. SRA. DEL PERPETUO SOCORRO;CALLE SEBASTIAN FERINGAN 12;968510500;300161;Cartagena;30;MURCIA;14;REGIÓN DE MURCIA;30205;214;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;DIRECTORAGERENTE@HPERPETUOSOCORRO.ES
1430000062;300145;HOSPITAL SANTA MARIA DEL ROSELL;PASEO ALFONSO  XIII 61;968504800;300161;Cartagena;30;MURCIA;14;REGIÓN DE MURCIA;30203;41;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;300351;Complejo Hospitalario De Cartagena Chc;N;
1430000036;300362;HOSPITAL GENERAL UNIVERSITARIO SANTA LUCIA;CALLE MEZQUITA (PARAJE LOS ARCOS) S/N;968128600;300161;Cartagena;30;MURCIA;14;REGIÓN DE MURCIA;30202;603;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;300351;Complejo Hospitalario De Cartagena Chc;N;
1430000066;300196;FUNDACION HOSPITAL REAL PIEDAD;PLAZA MESONCICO 3;968741156;300177;Cehegín;30;MURCIA;14;REGIÓN DE MURCIA;30430;40;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;FUNDACIONREALPIEDAD@HRPIEDAD.ES
1430000058;300281;HOSPITAL DE LA VEGA LORENZO GUIRAO;CARRETERA DE ABARAN S/N;968775550;300196;Cieza;30;MURCIA;14;REGIÓN DE MURCIA;30530;124;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1430000064;300217;HOSPITAL VIRGEN DEL ALCAZAR DE LORCA;ALAMEDA DE LOS TRISTES S/N;968468600;300243;Lorca;30;MURCIA;14;REGIÓN DE MURCIA;30800;175;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;
1430000063;300256;HOSPITAL RAFAEL MENDEZ;CARRETERA NACIONAL 340, KM 589 S/N;968445500;300243;Lorca;30;MURCIA;14;REGIÓN DE MURCIA;30817;287;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;MIGUELA.QUINONERO@CARM.ES
1430000002;300294;HOSPITAL DE MOLINA;CALLE ASOCIACION S/N;968644030;300275;Molina de Segura;30;MURCIA;14;REGIÓN DE MURCIA;30500;83;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;PHERNANDEZ@HOSPITALDEMOLINA.COM
1430000057;300275;HOSPITAL  IBERMUTUAMUR - PATOLOGIA LABORAL;CALLE ANTONIO ROCAMORA 4;968394000;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30100;26;C12;Hospitales especializados;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;MARIADOLORESSALVA@IBERMUTUA.ES
1430000053;300079;HOSPITAL LA VEGA GRUPO HLA;CALLE DOCTOR ROMAN ALBERCA S/N;968278100;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30008;142;C11;Hospitales Generales;20;PRIVADOS;N;;;N;ADMON@CLINICAVIRGENDELAVEGA.ES
1430000055;300050;HOSPITAL QUIRONSALUD MURCIA;CALLE MIGUEL HERNANDEZ 12;968365000;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30011;131;C11;Hospitales Generales;20;PRIVADOS;N;;;N;PILAR.JIMENEZ@QUIRON.ES
1430000004;300317;CLINICA SAN FELIPE DEL MEDITERRANEO;FINCA EL MAYAYO 16;968889096;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30120;62;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;GERENCIA@CLINICASANFELIPE.ES
1430000056;300098;SANATORIO DR. MUÑOZ;CARRETERA CARTAGENA 59;968885550;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30120;50;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;
1430000003;300085;HOSPITAL MESA DEL CASTILLO;RONDA SUR 20;968246116;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30010;76;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;BEGOMORA@MESADELCASTILLO.COM
1430000060;300011;HOSPITAL CLINICO UNIVERSITARIO VIRGEN DE LA ARRIXACA;CARRETERA MADRID-CARTAGENA S/N;968369500;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30120;920;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1430000067;300032;HOSPITAL PSIQUIATRICO ROMAN ALBERCA;CALLE LORCA 58;968365800;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30120;96;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1430000005;300026;HOSPITAL GENERAL UNIVERSITARIO REINA SOFIA;AVENIDA INTENDENTE JORGE PALACIOS 1;968359000;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30003;339;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1430000051;300269;HOSPITAL G. UNIVERSITARIO J.M. MORALES MESEGUER;AVENIDA MARQUES DE  LOS VELEZ 0;968240601;300308;Murcia;30;MURCIA;14;REGIÓN DE MURCIA;30008;394;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;LUIS.JAVEGA@CARM.ES
1430000047;300222;HOSPITAL GENERAL UNIVERSITARIO LOS ARCOS DEL MAR MENOR;PARAJE TORRE OCTAVIO S/N;968565000;300354;San Javier;30;MURCIA;14;REGIÓN DE MURCIA;30739;255;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1430000007;300339;HOSPITAL DE CUIDADOS MEDIOS VILLADEMAR;AVENIDA CONCEJAL MARIANO HENAREJOS 13;968187346;300367;San Pedro del Pinatar;30;MURCIA;14;REGIÓN DE MURCIA;30740;99;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;
1430000059;300243;HOSPITAL VIRGEN DEL CASTILLO;AVENIDA DE LA FERIA S/N;968719804;300434;Yecla;30;MURCIA;14;REGIÓN DE MURCIA;30510;96;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1531000740;310142;CLINICA PSICOGERIATRICA JOSEFINA ARREGUI;CALLE ERBURUA S/N -;948563850;310109;Altsasu/Alsasua;31;NAVARRA;15;C. FORAL DE NAVARRA;31800;21;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;ADMINISTRACION@JOSEFINAARREGUI.COM
1531000734;310109;CENTRO HOSPITALARIO BENITO MENNI;CALLE MENDINUETA S/N -;948452162;310500;Baztan;31;NAVARRA;15;C. FORAL DE NAVARRA;31700;154;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;GERENCIA.MENNIELIZONDO@HOSPITALARIAS.ES
0250000085;500172;UNIDAD DE REHABILITACION DE LARGA ESTANCIA;CARRETERA SOS S/N;976675479;502301;Sádaba;50;ZARAGOZA;02;ARAGÓN;50670;45;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;
0250000070;500107;CENTRO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN;CAMINO ABEJAR 100;976770635;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50190;277;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;GERENCIA@NEURONSCARMEN.ORG
0250000067;500188;UNIDAD REHABILITADORA DE MEDIA ESTANCIA PROFESOR REY ARDID;CALLE CAMINO VIEJO DE LA ALFOCEA 10;976731000;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50191;39;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;RJUSLIBOL@REYARDID.ORG
0250000001;500114;HOSPITAL SAN JUAN DE DIOS;PASEO COLON 14;976271660;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50006;188;C13;Hospitales de media y larga estancia;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;HSJDZARAGOZA@OHSJD.ES
0250000087;500080;HOSPITAL MAZ;AVENIDA ACADEMIA GENERAL MILITAR 74;976748000;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50015;81;C11;Hospitales Generales;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;MAZ@MAZ.ES
0250000091;500218;HOSPITAL VIAMED MONTECANAL;CALLE FRANZ SCHUBERT 2;876241818;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50012;68;C11;Hospitales Generales;20;PRIVADOS;N;;;N;ADMI@VIAMEDMONTECANAL.COM
0250005838;500223;HOSPITAL HERNAN CORTES MIRAFLORES;CAMINO TORRES (DE LAS) 51-53;976222981;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50008;36;C11;Hospitales Generales;20;PRIVADOS;N;;;N;LCCANALDA@CLINICAHERNANCORTES.COM
0250000086;500195;HOSPITAL DE REHABILITACION PSIQUIATRICA PRISMA;CALLE TORRE DEL CEREZO (SAN JUAN DE MOZARRIFAR) 17;976151152;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50820;50;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;ADMINISTRACION@HOSPITALPRISMA.COM
0250000035;500093;CLINICA MONTPELLIER, GRUPO HLA,  S.A.U;VIA HISPANIDAD 37;976765300;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50012;90;C11;Hospitales Generales;20;PRIVADOS;N;;;N;ESTHER.VILELLA@GRUPOHLA.COM
0250000002;500129;HOSPITAL QUIRONSALUD ZARAGOZA;PASEO MARIANO RENOVALES S/N;976720000;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50006;104;C11;Hospitales Generales;20;PRIVADOS;N;;;N;QUIRONZA@CLINICAQUIRON.ES
0250000072;500135;CLINICA NUESTRA SEÑORA DEL PILAR;PASEO RUISEÑORES 20;976275700;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50006;34;C11;Hospitales Generales;20;PRIVADOS;N;;;N;DIRGESTION@CLINICANSDELPILAR.COM
0250004610;500140;HOSPITAL GENERAL DE LA DEFENSA EN ZARAGOZA;CALLE VIA IBERICA 1-15 1-15;976567710;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50009;200;C11;Hospitales Generales;7;MINISTERIO DE DEFENSA;N;;;N;
0250000068;500055;HOSPITAL ROYO VILLANOVA;AVENIDA SAN GREGORIO 30;976466910;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50015;256;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DIRECCION.HRV@SALUD.ARAGON.ES
0250000034;500068;CENTRO DE REHABILITACION PSICOSOCIAL NUESTRA SEÑORA DEL PILAR;CALLE DUQUESA VILLAHERMOSA 66-68;976331500;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50009;200;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;ADMINISTRACION.CRP@ARAGON.ES
0250000083;500074;HOSPITAL NUESTRA SEÑORA DE GRACIA;CALLE RAMON Y  CAJAL 60;976440022;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50004;145;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0250000071;500016;HOSPITAL CLINICO UNIVERSITARIO LOZANO BLESA;CALLE SAN JUAN BOSCO 15;976765700;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50009;808;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;COMUNICACION3@SALUD.ARAGON.ES
0250000069;500021;HOSPITAL UNIVERSITARIO MIGUEL SERVET;PASEO ISABEL LA CATOLICA 1-3;976765500;502973;Zaragoza;50;ZARAGOZA;02;ARAGÓN;50009;1198;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SECTOR2@SALUD.ARAGON.ES
1851000001;510039;HOSPITAL UNIVERSITARIO DE CEUTA;CALLE LOMA COLMENAR S/N;856907000;510013;Ceuta;51;CEUTA;18;CEUTA;51003;252;C11;Hospitales Generales;1;INSTITUTO DE GESTIÓN SANITARIA-INGESA;N;;;N;
1952000109;520018;HOSPITAL COMARCAL DE MELILLA;CALLE REMONTA S/N;952670000;520018;Melilla;52;MELILLA;19;MELILLA;52005;170;C11;Hospitales Generales;1;INSTITUTO DE GESTIÓN SANITARIA-INGESA;N;;;N;
1232000113;320150;HOSPITAL PUBLICO DE VERIN;CARRETERA LAZA (DE) S/N;988413636;320855;Verín;32;OURENSE;12;GALICIA;32600;80;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0333003421;330117;FUNDACION HOSPITAL DE AVILES;CALLE CABRUÑANA 19;"627513515;985525744";330045;Avilés;33;ASTURIAS;03;PPDO. DE ASTURIAS;33400;90;C12;Hospitales especializados;4;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;N;;;N;GERENCIA@FHAVILES.ORG
0333002777;330100;HOSPITAL UNIVERSITARIO SAN AGUSTIN;CAMINO DE HEROS 6;985123000;330045;Avilés;33;ASTURIAS;03;PPDO. DE ASTURIAS;33401;436;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0333001050;330138;HOSPITAL CARMEN Y SEVERO OCHOA;CALLE SIENRA 11;985812346;330117;Cangas del Narcea;33;ASTURIAS;03;PPDO. DE ASTURIAS;33800;103;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0333004419;330143;HOSPITAL DE JARRIO;CARRETERA DE JARRIO S/N;985639300;330181;Coaña;33;ASTURIAS;03;PPDO. DE ASTURIAS;33719;116;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA.AREA1@SESPA.ES
0333002776;330194;HOSPITAL DE JOVE;AVENIDA EDUARDO CASTRO S/N;985320050;330241;Gijón;33;ASTURIAS;03;PPDO. DE ASTURIAS;33290;233;C11;Hospitales Generales;20;PRIVADOS;N;;;N;GERENTE@HOSPITALDEJOVE.COM
0333002781;330175;HOSPITAL COVADONGA;CALLE GENERAL SUAREZ VALDES 40;985365122;330241;Gijón;33;ASTURIAS;03;PPDO. DE ASTURIAS;33204;24;C11;Hospitales Generales;20;PRIVADOS;N;;;N;GERENTE@HOSPITALCOVADONGA.COM
0333002775;330169;HOSPITAL CRUZ ROJA GIJON;CALLE URIA 37;985195000;330241;Gijón;33;ASTURIAS;03;PPDO. DE ASTURIAS;33202;120;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0333003295;330365;CENTRO TERAPEUTICO VISTA ALEGRE;CALLE PROFESOR PEREZ PIMENTEL (LA GUIA - SOMIO) 518;"985363435;985771677";330241;Gijón;33;ASTURIAS;03;PPDO. DE ASTURIAS;33203;28;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;INFO@GRUPOPEREZESPINOSA.COM
0333002581;330332;CLINICA PSIQUIATRICA SOMIO;CARRETERA LA PROVIDENCIA-INFANZON, 3518 3518;985133806;330241;Gijón;33;ASTURIAS;03;PPDO. DE ASTURIAS;33203;40;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;ESTHER@CLINICASOMIO.ES
0333002526;330208;HOSPITAL  BEGOÑA;AVENIDA PABLO IGLESIAS 92;985367711;330241;Gijón;33;ASTURIAS;03;PPDO. DE ASTURIAS;33204;41;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0333005233;330354;HOSPITAL GIJON;AVENIDA DE LA COSTA 45;"985360612;985360613";330241;Gijón;33;ASTURIAS;03;PPDO. DE ASTURIAS;33201;32;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;DIRECCION@HOSPITALGIJON.ES
0333005968;330409;CENTRO DE TRATAMIENTO INTEGRAL MONTEVIL;CALLE ALAVA 67;985142483;330241;Gijón;33;ASTURIAS;03;PPDO. DE ASTURIAS;33210;21;C190;Otros Centros con Internamiento;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;S;SALUDMENTAL.MONTEVIL@SESPA.ES
0333002780;330156;HOSPITAL UNIVERSITARIO DE CABUEÑES;CALLE LOS PRADOS 395;985185000;330241;Gijón;33;ASTURIAS;03;PPDO. DE ASTURIAS;33203;457;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0333005855;330398;CREDINE - HOSPITAL AUXILIAR 140;LUGAR CASERIO DEL PANTANO 12;985139100;330313;Langreo;33;ASTURIAS;03;PPDO. DE ASTURIAS;33930;140;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;S;
0333000848;330254;FUNDACION SANATORIO ADARO;CALLE JOVE Y CANELLA 1;985692111;330313;Langreo;33;ASTURIAS;03;PPDO. DE ASTURIAS;33900;138;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;
0333001052;330241;HOSPITAL VALLE DEL NALON;POLIGONO DE RIAÑO S/N;985652000;330313;Langreo;33;ASTURIAS;03;PPDO. DE ASTURIAS;33920;223;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0333000032;330321;CENTRO SALUD MENTAL PEREZ ESPINOSA;CALLE SANTA ROSA 6;985771677;330352;Llanera;33;ASTURIAS;03;PPDO. DE ASTURIAS;33690;35;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;
0333005582;330325;HOSPITAL VITAL ALVAREZ BUYLLA;CALLE VISTALEGRE 2;985458500;330371;Mieres;33;ASTURIAS;03;PPDO. DE ASTURIAS;33619;176;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0333003415;330061;CENTRO MEDICO DE ASTURIAS;AVENIDA RICHARD GRANDIO S/N;985250300;330447;Oviedo;33;ASTURIAS;03;PPDO. DE ASTURIAS;33193;105;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0333002562;330077;CLINICA ASTURIAS;CALLE NARANJO DE BULNES 4-6;985286000;330447;Oviedo;33;ASTURIAS;03;PPDO. DE ASTURIAS;33012;46;C11;Hospitales Generales;20;PRIVADOS;N;;;N;DIRECCIONMEDICA@CLINICA-ASTURIAS.COM
0333002620;330096;CLINICA SAN RAFAEL;CALLE LA ESTRECHA, 33;"985282526;985290284";330447;Oviedo;33;ASTURIAS;03;PPDO. DE ASTURIAS;33011;36;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;
0333000265;330376;INSTITUTO OFTALMOLOGICO FERNANDEZ-VEGA;AVENIDA DRES. FERNANDEZ VEGA 34;"985241508;985241512";330447;Oviedo;33;ASTURIAS;03;PPDO. DE ASTURIAS;33012;13;C12;Hospitales especializados;20;PRIVADOS;N;;;N;INSTITUTO@FERNANDEZ-VEGA.COM
0333001472;330045;HOSPITAL MONTE NARANCO;AVENIDA DOCTORES FENANDEZ VEGA S/N;985106900;330447;Oviedo;33;ASTURIAS;03;PPDO. DE ASTURIAS;33012;194;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0333005240;330292;HOSPITAL UNIVERSITARIO CENTRAL DE ASTURIAS;AVENIDA DE ROMA S/N;985108000;330447;Oviedo;33;ASTURIAS;03;PPDO. DE ASTURIAS;33011;991;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0333002574;330306;HOSPITAL DEL ORIENTE DE ASTURIAS FRANCISCO GRANDE COVIAN;URBANIZACION CASTAÑERA S/N;985840032;330450;Parres;33;ASTURIAS;03;PPDO. DE ASTURIAS;33540;90;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0333002321;330313;HOSPITAL DE LUARCA;CALLE VILLAR S/N 0;"985470707;985470727";330349;Valdés;33;ASTURIAS;03;PPDO. DE ASTURIAS;33700;19;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;
0734000722;340040;AREA PSIQUIATRICA DEL CENTRO ASISTENCIAL SAN JUAN DE DIOS;PASEO PADRE FAUSTINO CALVO 46;979742300;341202;Palencia;34;PALENCIA;07;CASTILLA Y LEÓN;34005;97;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;SJDPALENCIA.HOSPITAL@SJD.ES
0734000721;340035;HOSPITAL PSIQUIATRICO SAN LUIS;CARRETERA DE BURGOS, S/N S/N;979165324;341202;Palencia;34;PALENCIA;07;CASTILLA Y LEÓN;34004;206;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;CH.PALENCIA@HOSPITALARIAS.ES
0734000720;340053;HOSPITAL RECOLETAS DE PALENCIA;AVENIDA SIMON NIETO 31-34;979747700;341202;Palencia;34;PALENCIA;07;CASTILLA Y LEÓN;34005;22;C11;Hospitales Generales;20;PRIVADOS;N;;;N;ADMISION.HRP@GRUPORECOLETAS.COM
0734000719;340029;HOSPITAL SAN TELMO (COMPLEJO ASISTENCIAL UNIVERSITARIO DE PALENCIA);AVENIDA SAN TELMO S/N;979167000;341202;Palencia;34;PALENCIA;07;CASTILLA Y LEÓN;34004;119;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;340063;Complejo Asistencial Universitario De Palencia;N;GERENTE.HRCR@SALUDCASTILLAYLEON.ES
